processo,tipo_anomalia,descricao,arquivo_origem,numero_linha_arquivo
0001660-44.2025.5.12.0050,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1566
0001663-60.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,40
0001667-41.2025.5.12.0016,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,593
0001669-67.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1034
0001671-37.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,79
0001675-74.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,801
0001676-64.2025.5.12.0028,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,629
0001678-43.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,437
0001680-42.2024.5.12.0059,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1570
0001680-96.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,474
0001681-81.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,451
0001687-88.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,999
0001691-33.2025.5.12.0028,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,553
0001693-95.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,428
0001696-50.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,381
0001696-59.2025.5.12.0059,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1710
0001697-49.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,729
0001698-56.2025.5.12.0050,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1159
0001699-05.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,394
0001701-72.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,783
0001702-57.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,389
0001703-42.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,817
0001704-27.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1055
0001706-06.2025.5.12.0059,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,519
0001716-41.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,293
0001718-21.2026.5.12.0015,ULTIMO_MOVIMENTO_EM_TRIAGEM,Ultimo movimento do processo ainda em unidade de triagem,processos_14-07-2026.CSV,155
0001720-78.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,298
0001721-63.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,296
0001722-48.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,300
0001723-33.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,316
0001724-59.2025.5.12.0016,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,245
0001725-03.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,319
0001726-85.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,309
0001727-36.2026.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_27-07-2026.CSV,113
0001734-42.2025.5.12.0004,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,642
0001734-76.2024.5.12.0004,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,543
0001742-53.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,724
0001745-30.2025.5.12.0050,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1490
0001745-91.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,208
0001747-60.2025.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,712
0001747-75.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,756
0001748-46.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,321
0001750-34.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1013
0001751-98.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,76
0001755-72.2024.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,664
0001761-54.2025.5.12.0059,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1537
0001761-59.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1276
0001761-63.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,727
0001762-30.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,634
0001769-63.2025.5.12.0016,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,253
0001779-10.2025.5.12.0016,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1014
0001786-72.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,904
0001788-61.2024.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,809
0001789-31.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_31-07-2026.CSV,212
0001789-78.2025.5.12.0008,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,69
0001792-65.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,43
0001794-35.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,103
0001799-66.2025.5.12.0059,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1377
0001801-36.2025.5.12.0059,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1367
0001803-94.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,68
0001805-64.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,69
0001807-34.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,112
0001815-16.2025.5.12.0028,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,592
0001819-66.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,652
0001824-84.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,703
0001825-35.2025.5.12.0004,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1256
0001825-55.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,290
0001828-09.2025.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1269
0001831-62.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,335
0001832-65.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,855
0001834-31.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,924
0001837-83.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1083
0001838-54.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,334
0001841-09.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,995
0001842-71.2025.5.12.0004,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,659
0001844-76.2025.5.12.0057,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,486
0001846-31.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,325
0001847-16.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,228
0001847-34.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1013
0001851-21.2025.5.12.0008,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,103
0001853-23.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,661
0001854-22.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,808
0001859-29.2025.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1186
0001863-67.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,91
0001870-73.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1144
0001872-34.2025.5.12.0028,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,595
0001873-14.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,268
0001873-28.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,823
0001876-46.2025.5.12.0004,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,656
0001877-94.2024.5.12.0059,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1549
0001880-83.2025.5.12.0004,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,673
0001881-09.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,932
0001881-87.2025.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1121
0001888-48.2025.5.12.0008,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,95
0001888-80.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,244
0001889-65.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,285
0001889-83.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,868
0001895-72.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,78
0001895-86.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,769
0001897-42.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,266
0001900-94.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,286
0001904-34.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,24
0001906-03.2025.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1137
0001907-86.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,341
0001909-74.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,661
0001911-44.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,958
0001912-25.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1030
0001912-45.2024.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,793
0001913-05.2025.5.12.0059,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,542
0001913-44.2024.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1333
0001913-73.2025.5.12.0004,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1200
0001916-48.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,648
0001917-74.2025.5.12.0016,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,369
0001922-54.2025.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1257
0001924-39.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1124
0001927-24.2025.5.12.0015,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_31-07-2026.CSV,248
0001928-62.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,304
0001931-94.2025.5.12.0004,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1250
0001933-98.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,827
0001935-68.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,509
0001939-12.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,859
0001941-60.2025.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1115
0001943-49.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,899
0001944-86.2024.5.12.0050,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1581
0001945-19.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1084
0001946-63.2025.5.12.0004,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1219
0001947-86.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,719
0001948-71.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,666
0001949-56.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,992
0001949-86.2024.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1149
0001950-23.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,377
0001951-08.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,33
0001954-78.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,878
0001956-29.2025.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1061
0001956-30.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,945
0001957-15.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,318
0001957-63.2024.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1071
0001958-97.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,270
0001959-03.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,853
0001960-06.2025.5.12.0050,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1281
0001963-22.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,364
0001965-57.2025.5.12.0008,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,98
0001965-89.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,165
0001967-74.2025.5.12.0057,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1151
0001969-70.2025.5.12.0016,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,196
0001970-14.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,786
0001972-81.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,535
0001973-66.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1058
0001977-24.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,1000
0001979-73.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,467
0001981-61.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_31-07-2026.CSV,483
0001982-28.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,949
0001983-13.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,282
0001983-27.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,476
0001984-12.2025.5.12.0025,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,482
0001984-95.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,261
0001985-79.2025.5.12.0030,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1124
0001985-80.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,31
0001988-53.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,669
0001991-96.2025.5.12.0059,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_28-07-2026.CSV,1504
0001992-28.2025.5.12.0012,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,151
0001997-94.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,685
0002001-52.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1128
0002003-04.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,395
0002004-07.2025.5.12.0056,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,1210
0002005-71.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_30-07-2026.CSV,952
0002006-56.2025.5.12.0062,PRIMEIRO_MOVIMENTO_NAO_DISTRIBUICAO,Primeiro movimento diferente de distribuicao,processos_29-07-2026.CSV,804
